,gene,plate_mean,plate_std,plate_count,mean_intensity.24_mean,mean_intensity.24_std,mean_intensity.24_count,area.24_mean,area.24_std,area.24_count,mean_intensity.30_mean,mean_intensity.30_std,mean_intensity.30_count,area.30_mean,area.30_std,area.30_count,mean_intensity.48_mean,mean_intensity.48_std,mean_intensity.48_count,area.48_mean,area.48_std,area.48_count,mean_intensity.72_mean,mean_intensity.72_std,mean_intensity.72_count,area.72_mean,area.72_std,area.72_count,corrected_mean_intensity.24_mean,corrected_mean_intensity.24_std,corrected_mean_intensity.24_count,corrected_area.24_mean,corrected_area.24_std,corrected_area.24_count,corrected_mean_intensity.30_mean,corrected_mean_intensity.30_std,corrected_mean_intensity.30_count,corrected_area.30_mean,corrected_area.30_std,corrected_area.30_count,corrected_mean_intensity.48_mean,corrected_mean_intensity.48_std,corrected_mean_intensity.48_count,corrected_area.48_mean,corrected_area.48_std,corrected_area.48_count,corrected_mean_intensity.72_mean,corrected_mean_intensity.72_std,corrected_mean_intensity.72_count,corrected_area.72_mean,corrected_area.72_std,corrected_area.72_count
1023,ENT1,0.0,0.0,4,0.0019495663009751378,3.291526376094121e-05,4.0,209.75,0.9574271077563381,4.0,0.0016609689056647126,2.175992469074331e-05,4.0,135.75,3.403429642777024,4.0,0.0015466995083886564,2.2718814835295786e-05,4.0,106.75,1.2583057392117911,4.0,0.0015593308072779125,3.605404548332471e-05,4.0,117.75,2.217355782608345,4.0,0.0017716544068102937,1.2063612616819425e-05,3.0,219.77108586226282,0.12616514947994528,3.0,0.0016878632735278058,2.0878532181680155e-05,4.0,178.64959500864236,0.7835273066156165,3.0,0.0015858512128392455,1.1974735940852705e-05,3.0,173.75894910133047,1.5602668335942707,3.0,0.0014756979684904068,4.1601165952198274e-06,3.0,185.46487817634844,5.586146857013744,4.0
1024,ENT2,2.0,0.0,4,0.0017597669222084813,5.057630547212577e-05,4.0,200.25,6.130524719249839,4.0,0.0016011173257400937,3.3879676615851663e-05,4.0,165.25,4.645786621588788,4.0,0.0014431043300863937,2.2493542300162082e-05,4.0,200.5,4.725815626252605,4.0,0.0013051342212917938,1.9265738020674297e-05,4.0,209.25,6.291528696058955,4.0,0.0017725390352319012,6.119439429193311e-05,4.0,223.01958447884059,4.634980706519822,3.0,0.0016580136541797966,5.0070667097753794e-05,4.0,173.66634470591165,1.864484547280339,3.0,0.0015435215066222706,2.967996167277365e-05,4.0,176.64019526111787,10.141427068270161,4.0,0.0014177158755326312,2.4890303845534796e-05,4.0,189.24863967647948,9.547544420225508,4.0
1025,ENT3,2.0,0.0,4,0.0019916462895390253,4.770591464630128e-05,4.0,228.0,6.218252702059207,4.0,0.0017368686419720436,5.3055415496858856e-05,4.0,160.5,5.0,4.0,0.0016385491191675562,7.27450882701565e-05,4.0,121.5,6.454972243679028,4.0,0.0015815986177035437,8.747703303429966e-05,4.0,120.75,9.17877987534291,4.0,0.001813551772851489,4.8596633230504545e-05,4.0,219.12928912333996,0.6743662234631919,3.0,0.0016772139900316418,2.2420372486428514e-05,3.0,171.84732280716938,5.033542444960059,4.0,0.0015700574570242682,3.268977574011524e-05,3.0,162.66609682591118,3.1252380517492386,3.0,0.0014646055470551927,2.7285245305476016e-05,3.0,180.91303990391538,11.754732137936552,4.0
1026,ENT5,0.0,0.0,4,0.0022156412150544057,0.00015657387125648053,4.0,268.0,24.426761280748348,4.0,0.0020425203716476813,0.00015815006617095594,4.0,230.25,23.128265535198842,4.0,0.0018198016148376498,0.00012309588122846668,4.0,239.25,48.89700058967489,4.0,0.0018433529923771936,0.00017744670009769512,4.0,264.5,55.42863279328955,4.0,0.0018000925669930693,5.807714355851696e-05,4.0,227.56072070456696,3.607983430846133,4.0,0.001691221146206003,4.958361382476812e-05,4.0,178.04989974744626,3.029594314042717,4.0,0.0016630735931421206,8.482665762202184e-06,3.0,171.33360881345135,4.735772911637405,4.0,0.0015524058081846273,0.00011951353283130179,4.0,182.197500855444,1.9434629670043146,4.0
1027,ENV10,2.0,0.0,4,0.0018779841581663688,6.31180508699048e-05,4.0,248.0,12.24744871391589,4.0,0.0017270522334685563,5.1330813281130935e-05,4.0,192.75,11.499999999999998,4.0,0.0016099794369878063,3.603502201138553e-05,4.0,174.75,11.324751652906125,4.0,0.001545339253750275,3.414857256506322e-05,4.0,192.0,14.67424046870343,4.0,0.0018238951133758066,5.377542382445914e-05,4.0,229.4461405859591,9.531325457218728,4.0,0.0017171565735601322,4.5545063305093676e-05,4.0,180.92081071494292,7.111358353834764,4.0,0.0015893627157459469,3.092783205586291e-05,4.0,174.79923820562672,0.27818534387009414,3.0,0.001470895790793365,2.731223334825097e-05,4.0,194.37989205163316,3.11135337813788,3.0
1028,ENV11,4.0,0.0,4,0.001994530018204969,1.2159388339789545e-05,4.0,254.25,8.139410298049855,4.0,0.001754065260762494,1.5053155597758839e-05,4.0,192.0,11.690451944500124,4.0,0.0016994168988969563,2.866426362088236e-05,4.0,159.25,5.123475382979795,4.0,0.001608603031052975,4.146014873208259e-05,4.0,174.5,4.795831523312719,4.0,0.0019109728551531383,2.8416843752311356e-05,4.0,239.33702941144765,6.580592957197958,4.0,0.0017788487193248655,3.5966052964277734e-06,3.0,188.689514342566,11.770599207193733,4.0,0.001667902806169606,2.3226270441618346e-05,4.0,179.8413957462157,4.3599791417904825,4.0,0.0015580124447204602,3.255244640338579e-05,4.0,193.4993506347828,4.2365550237365435,4.0
1029,ENV7,3.0,0.0,4,0.0018978892621251563,0.0001780946174054613,4.0,230.25,26.911893281595777,4.0,0.0017851172114223812,0.00015579300411763998,4.0,201.75,33.846467073142705,4.0,0.0017792934898826188,8.160414087402227e-05,4.0,257.25,55.174722473248565,4.0,0.0014921304823622065,6.482214569719247e-05,4.0,278.0,60.18305409332431,4.0,0.0017611308422190311,0.00010172230371379959,4.0,221.01771608590104,9.485759573340026,4.0,0.0016519896885524334,8.42553786443035e-05,4.0,172.63372714791782,7.692735507360267,4.0,0.0015690184277401475,1.0046321544484508e-05,3.0,162.6855447199077,9.281677628059844,4.0,0.001456554822487276,1.4941097150224966e-05,3.0,176.17986600396551,9.698109364424079,4.0
1030,ENV9,3.0,0.0,4,0.0018896405014673938,0.00012904371916319887,4.0,229.75,11.586630226256467,4.0,0.0018904041447014375,0.0002058086448559683,4.0,189.5,9.327379053088816,4.0,0.001975974330214625,0.00033060720365859044,4.0,182.75,5.377421934967226,4.0,0.0017709314752078062,0.0004205403585090076,4.0,200.0,3.9157800414902453,4.0,0.001836616298495433,0.00012083727270044752,4.0,240.8899085459639,2.1265233257516356,3.0,0.0016780948558265715,7.38293047643806e-05,3.0,185.2536238522148,9.455828476871256,4.0,0.0015707285250677056,8.686742032426713e-05,3.0,176.55593149496502,5.256737242935172,4.0,0.001430618484975656,0.00010133805088331667,3.0,199.11471866023655,1.3851385486967764,3.0
1031,EOS1,3.0,0.0,4,0.0020537272420521873,4.081051083248231e-05,4.0,246.75,10.781929326423908,4.0,0.0018878492662067062,4.181093618757501e-05,4.0,176.5,5.802298395176403,4.0,0.00195797359259935,4.731009670149096e-05,4.0,151.75,2.8722813232690143,4.0,0.0016955692391811624,5.107256484104773e-05,4.0,175.25,6.849574196011503,4.0,0.0019004926625018415,5.206468965666623e-06,3.0,239.6360700218235,7.764936379329498,4.0,0.0017805203439820536,2.5530807803659394e-05,4.0,183.1325491372623,4.386964519229573,4.0,0.0016800541983063332,2.9998757092937523e-05,4.0,172.5693823427448,5.052615326087787,4.0,0.0015687644302787094,3.8145739222267405e-05,4.0,192.27037426094094,8.197420621999834,4.0
1032,EPL1,12.0,0.0,4,0.0020159545345590376,8.838039785728055e-05,4.0,227.75,14.476993242152648,4.0,0.0018647547687004624,9.493097687410121e-05,4.0,206.0,15.077577170531518,4.0,0.0016256614270378125,5.410973798907487e-05,4.0,237.0,36.98648401781386,4.0,0.0015218881367471,3.010041458247394e-05,4.0,265.25,45.309123437412325,4.0,0.0018966431507605793,1.38306943873456e-05,3.0,225.14223648390197,11.869904513131878,4.0,0.001763798547898085,8.852227763335183e-06,3.0,171.91216569535493,10.53676694713535,4.0,0.001579945461794357,6.225255984738115e-06,3.0,167.85260356505609,10.871535254939758,4.0,0.0014824505334690996,4.641544616075582e-06,3.0,188.15940638829514,13.871691070421633,4.0
1033,EPO1,13.0,0.0,4,0.0018531930458062793,6.43884943001305e-05,4.0,242.25,10.812801055539063,4.0,0.001817445617310935,6.730145368365901e-05,4.0,190.0,17.45470328211473,4.0,0.0021105075349059778,0.0002076592350821472,4.0,197.5,26.6020049369717,4.0,0.0020379787976771576,0.00029113152488705773,4.0,241.5,51.77193576961686,4.0,0.0017108622574008416,6.308481162156864e-05,4.0,221.9934077458281,15.79622581470336,4.0,0.0016225948887985126,1.2267816220662239e-05,3.0,141.48948024151173,6.50748561910974,3.0,0.0016551893791635567,0.0001106994565277855,4.0,135.00680558119902,2.0120660226291056,3.0,0.0015080245695553004,7.405606069588214e-05,3.0,152.31290723892116,3.7766865967727883,3.0
1034,EPS1,15.0,0.0,4,0.0016054955336897376,5.9052701566299605e-05,4.0,212.5,14.177446878757822,4.0,0.0017553610561550563,6.053862289394403e-05,4.0,133.5,8.504900548115378,4.0,0.0014757684007178,5.333187115342821e-05,4.0,92.0,7.702813338860894,4.0,0.0014932667595542251,4.167348318046802e-05,4.0,106.0,9.055385138137417,4.0,0.0018281899029620665,6.618501676567448e-05,4.0,228.169704798039,11.10157778410383,4.0,0.0016868062862455862,6.113670239958803e-05,4.0,180.98704446597677,3.0583129707643955,3.0,0.0015854237905166587,5.6603585310322365e-05,4.0,167.94716069255077,10.99702310453844,4.0,0.0014731235316642734,4.453875132576007e-05,4.0,192.5707507187665,4.714067038835955,3.0
1035,EPT1,1.0,0.0,4,0.0017329454895359062,0.00011890410605519167,4.0,256.0,21.954498400100153,4.0,0.0018881225574885001,0.0001466080190482712,4.0,247.0,17.146428199482248,4.0,0.0018204025829940376,0.0001426502781653976,4.0,303.25,53.636896504800376,4.0,0.001623111507853731,0.0001676571923634464,4.0,333.75,60.472445515843546,4.0,0.0019030667111788325,6.727353255563826e-05,4.0,242.83760832870956,7.524052909914774,4.0,0.0018017689264829494,6.920805808933962e-05,4.0,188.99803322942572,1.1455210164349559,3.0,0.0016548686836708238,0.00010533765715026183,4.0,181.43737130048274,1.7275021780019222,4.0,0.0015744551568324413,0.00014470715605741357,4.0,197.2758300758301,3.825369678470851,4.0
1036,ERB1,5.0,0.0,4,0.0016923087937577561,5.300811107704804e-05,4.0,230.25,0.9574271077563369,4.0,0.0015609111532791937,4.4179778543818964e-05,4.0,171.5,1.9148542155126762,4.0,0.0016139801103656187,5.500372374002693e-05,4.0,135.25,3.304037933599835,4.0,0.0015423536185160814,6.426750284626628e-05,4.0,141.75,4.573474244670744,4.0,0.0018560540108814975,2.3993382587189907e-05,3.0,229.76821313513517,2.7722341435537934,4.0,0.0017510677860940722,2.0892976855073806e-05,3.0,176.82593843326063,0.16165238057126396,3.0,0.0016148002207081328,5.7276937575338945e-05,4.0,171.6869472423419,2.048609169985463,4.0,0.0015122874184090227,6.301137310065603e-05,4.0,183.05685166711552,4.171619629705833,4.0
1037,ERC1,1.0,0.0,4,0.00187250291141535,5.591807849615482e-05,4.0,259.75,8.539125638299671,4.0,0.0018647960365026125,4.188393219286371e-05,4.0,187.0,9.416297927883692,4.0,0.0018451734867552501,2.031860511501039e-05,4.0,153.5,6.403124237432846,4.0,0.0016523445442157623,2.6920898996789304e-05,4.0,159.0,4.760952285695231,4.0,0.0019108318911351778,2.293620951876573e-06,3.0,248.26086272280608,0.5679916037446996,3.0,0.0017722482176407714,7.630111130878464e-06,3.0,200.03570418576098,1.1676144447105792,3.0,0.0016371870813442087,1.4671311458338096e-05,4.0,195.70356989767652,2.9004631980903426,3.0,0.0015145480270515332,2.335772457928493e-05,4.0,207.08532359277345,7.788837424486041,4.0
1038,ERF2,2.0,0.0,4,0.0018125132820697063,4.7730289498727086e-05,4.0,215.25,3.304037933599839,4.0,0.0016190919804482877,4.316391560736478e-05,4.0,154.5,2.380476142847615,4.0,0.001488958018155975,3.108198989729785e-05,4.0,124.25,3.304037933599834,4.0,0.0014104722872139313,3.057791362505823e-05,4.0,141.75,3.5,4.0,0.0017601507059081785,4.44467384354888e-05,4.0,221.71007822875472,3.3849669115757424,4.0,0.0016648180977677693,4.243079182169121e-05,4.0,175.99974128462685,2.4228043584789614,4.0,0.0015550530766784351,3.136807865567675e-05,4.0,167.14674303914865,4.687084749950745,4.0,0.0014511808682030284,3.399702910344297e-05,4.0,184.42946139813776,0.11573727443432398,3.0
1039,ERG1,1.0,0.0,4,0.0016580906276493748,4.2652718067406585e-05,4.0,225.25,5.057996968497843,4.0,0.0017459189230728438,5.703932930627109e-05,4.0,190.25,13.098982148752368,4.0,0.0017170365499763751,4.032539392380273e-05,4.0,225.0,20.896570691543303,4.0,0.0015358229638973062,6.1024407049190724e-05,4.0,244.75,25.90205912020638,4.0,0.0019697638895476675,4.867824174362283e-05,4.0,262.8419252677322,2.1906477700815965,4.0,0.0018338208467858468,9.216561565258002e-06,3.0,214.94543028678527,0.6384589199766789,3.0,0.0016974763687182045,2.243067877060564e-05,4.0,214.5871056799957,3.5022827359016917,4.0,0.0015778667464719709,4.39954957243558e-05,4.0,232.6668667500228,7.050859081509794,4.0
1040,ERG10,9.0,0.0,4,0.0019345424752085186,5.730332115734162e-05,4.0,208.25,8.139410298049857,4.0,0.0018211426025091688,4.451342188111044e-05,4.0,141.0,6.16441400296898,4.0,0.0016639396363486126,3.801416175071297e-05,4.0,101.25,6.02079728939615,4.0,0.0013815171984485064,2.1848965464653084e-05,4.0,116.25,6.34428877022476,4.0,0.0018733304819690693,6.499876287712546e-05,4.0,242.42127184186847,13.784595646207606,4.0,0.001748875281723851,5.440684992421669e-05,4.0,189.99647175099983,10.80176186849332,4.0,0.00162984026710052,4.365988300822189e-05,4.0,184.51208434884603,14.91097440122502,4.0,0.0014943870782865676,2.9140846537739398e-05,4.0,205.06149673241478,16.449949964206645,4.0
1041,ERG11,1.0,0.0,4,0.0015372501883796062,5.67732438774218e-05,4.0,201.0,2.9439202887759515,4.0,0.0015886862483805873,5.720870746193848e-05,4.0,139.25,2.9860788111948193,4.0,0.0015890329603367875,6.36163234954016e-05,4.0,122.75,4.573474244670748,4.0,0.0014223082242626937,6.289159457542374e-05,4.0,138.5,6.855654600401042,4.0,0.001800419810872956,2.160007600595713e-05,3.0,223.40939430352378,1.94926213891285,3.0,0.001699309789034145,2.839400464832169e-05,3.0,176.79667284452918,1.1663863577154674,3.0,0.001566734445859784,6.259852302402298e-05,4.0,170.79115251799612,3.4609639465195245,4.0,0.0014564465754634437,6.621743144484867e-05,4.0,181.72890054007144,2.3823941671034876,3.0
1042,ERG12,2.0,0.0,4,0.0019195989676067812,9.525380884374368e-05,4.0,249.75,20.61350689879494,4.0,0.0018456029834452439,0.00010347105931501453,4.0,244.75,14.682756326158017,4.0,0.0016818857777985562,8.649580320216343e-05,4.0,330.75,50.54618350248282,4.0,0.001586353568148875,5.9242740940502305e-05,4.0,358.25,62.88282754456895,4.0,0.0018210980263284409,1.689156128327914e-05,4.0,232.42277680815937,6.3701236413233335,4.0,0.001729204331256379,1.8101074413866e-05,4.0,181.45639020374213,7.104124551402206,4.0,0.0016398748403891046,4.182865678112664e-05,4.0,179.22470732727174,7.090627642956803,4.0,0.00156128343235125,2.9389411691786072e-05,4.0,196.79955147136684,6.210385492285005,4.0
1043,ERG13,6.0,0.0,4,0.0021187231387561688,0.00016968667834567537,4.0,325.0,48.53177653180782,4.0,0.0021162089901135875,0.00016801088064443215,4.0,319.5,49.621903765709476,4.0,0.002005554264574969,0.00011382949198083109,4.0,462.0,101.75460677532001,4.0,0.001824107912883093,2.9130805242592648e-05,4.0,495.5,113.56789452423016,4.0,0.0017970680795614097,5.609767027261291e-05,4.0,226.29061477589423,2.8268663062952784,3.0,0.0016783817700193522,4.627297290218768e-05,4.0,174.81255220808737,8.3250341866556,4.0,0.0015965618913613242,2.028173057389119e-05,3.0,165.17148225094343,10.236005944379164,4.0,0.0014325621887792024,1.0828071903732834e-05,3.0,172.7648698103851,5.704719417488594,3.0
1044,ERG2,2.0,0.0,4,0.0018419268059931624,4.111937831967137e-05,4.0,233.5,4.12310562561766,4.0,0.0016748097435453438,3.4713710091286564e-05,4.0,185.75,2.217355782608345,4.0,0.0015814059560068376,3.493661056557312e-05,4.0,200.25,10.210288928331071,4.0,0.0014633468434485438,3.919381422760259e-05,4.0,215.0,6.2182527020592095,4.0,0.0018954195979565623,2.4348497662539607e-06,3.0,241.2223641980965,4.847231123758382,4.0,0.0017702143600124623,7.522299101423443e-06,3.0,188.78085196323923,2.937288239854704,4.0,0.0016514970357529666,3.406060503491467e-05,4.0,183.88894124596138,1.3852930502558118,3.0,0.0015350979295271077,3.6186329186402545e-05,4.0,200.5236629994762,4.2953707489976045,4.0
1045,ERG24,3.0,0.0,4,0.0018651345656826312,6.95271949154438e-05,4.0,166.75,41.395450635707945,4.0,0.00181606695859095,5.760434146981094e-05,4.0,137.25,29.567718883945037,4.0,0.0018801512324735435,7.014094814322739e-05,4.0,128.25,28.00446392988089,4.0,0.0017620251119738438,6.37357147278783e-05,4.0,142.25,30.8693483356333,4.0,0.001810988972058402,7.64905696267294e-05,4.0,163.9604722421176,42.34154737813015,4.0,0.001705792428641711,6.859673998160592e-05,4.0,114.05299445613444,14.301433498790333,3.0,0.001663862626638518,1.8703313082898603e-05,3.0,121.93787995179731,29.74026108613746,4.0,0.0015923148635239887,2.5031411515127477e-05,3.0,120.1075779539645,13.528322023134214,3.0
1046,ERG26,1.0,0.0,4,0.0017292221637331,4.001562010278658e-05,4.0,238.5,15.19868415357066,4.0,0.0017960554000124498,6.188162943437758e-05,4.0,176.5,14.479871085982314,4.0,0.0018154880727243188,6.795516540233032e-05,4.0,158.25,16.00781059358212,4.0,0.0016379695866711752,8.089292802886633e-05,4.0,175.75,17.91414710966354,4.0,0.001801463616823105,1.54322168393264e-05,3.0,229.84858542668977,11.864521202161205,4.0,0.0016864262480505209,1.0774702096774167e-05,3.0,178.22448043524008,7.33064536428648,4.0,0.0015936199065978956,1.664462022263905e-05,3.0,168.20613785716054,8.451720090285995,4.0,0.0014716043582222275,1.4276028767409514e-05,3.0,183.55667916107387,9.586709984309005,4.0
1047,ERG27,2.0,0.0,4,0.002026460661122075,2.7315157469423404e-05,4.0,227.0,1.8257418583505576,4.0,0.0018514951434391563,2.3722902815303827e-05,4.0,187.5,6.608075867199665,4.0,0.0017396270980235438,4.3431969447861416e-06,4.0,182.5,10.246950765959598,4.0,0.0016750566767940874,1.4259148076471612e-05,4.0,198.0,10.984838035522724,4.0,0.0017978663632729924,2.6501965768780576e-05,4.0,221.84430986184384,7.197935168741756,4.0,0.0016874938590687942,2.9590645545109087e-05,4.0,168.73385590385504,5.4849528646596,4.0,0.0016054027439325956,2.1497514116088465e-05,4.0,159.47556152682677,4.5187522161673765,4.0,0.0015018854833328517,8.933234543994084e-06,3.0,173.2763113011422,5.1104562147886305,4.0
1048,ERG28,1.0,0.0,4,0.0017254525649298687,6.414280124977783e-06,4.0,222.0,5.830951894845301,4.0,0.0017439037612596124,8.82709011994284e-06,4.0,153.5,4.509249752822894,4.0,0.0017657220431893813,9.381596469761422e-06,4.0,120.75,4.924428900898052,4.0,0.001602871106313325,1.3818614690863877e-05,4.0,125.25,5.123475382979799,4.0,0.0018292298476200088,1.0992590919434377e-05,4.0,233.4910653208509,5.574766482492068,4.0,0.0017194140900212507,1.3176232641134745e-05,4.0,181.41285182573176,5.1465624494514595,4.0,0.0015946365811227606,1.9034441520222368e-05,4.0,171.23793383909765,0.7802396456871961,3.0,0.001468856795529604,2.3921319691113768e-05,4.0,187.28092782450236,7.459417263486089,4.0
1049,ERG29,2.0,0.0,4,0.0019666819096214186,5.618191916866329e-05,4.0,210.5,4.509249752822897,4.0,0.0017643031471899938,5.720405538262725e-05,4.0,186.5,10.969655114602885,4.0,0.0016160414412695811,3.549547271230249e-05,4.0,194.5,16.29928423786354,4.0,0.0015196175334323374,4.802971649891025e-05,4.0,209.5,19.087517736293872,4.0,0.0019575186317940954,6.785316715741744e-05,4.0,251.6221532928426,6.595228192752157,4.0,0.0018220633750020143,6.608309081477006e-05,4.0,204.0389717162337,12.731448112186067,4.0,0.0016496595995405144,4.159224023789607e-05,4.0,198.4491360870181,12.152155162206068,4.0,0.0015204099191316422,4.932940061359905e-05,4.0,213.4666632409016,14.219326009244682,4.0
1050,ERG4,1.0,0.0,4,0.0015525557864200811,0.0001143725686015818,4.0,208.0,14.537308324904348,4.0,0.00161243271113855,9.970377914793231e-05,4.0,163.25,15.413738460650398,4.0,0.0015955146621291563,9.736098049484232e-05,4.0,182.75,16.31716887208072,4.0,0.001402561329275725,9.203639048148083e-05,4.0,192.75,15.88238017426859,4.0,0.0018648263656842305,4.8951298467742525e-05,3.0,219.7353017942722,18.468807030974947,4.0,0.0017409878088627754,3.864295860378172e-05,3.0,170.6722873202925,18.528534387136013,4.0,0.0016210239346310603,3.8292629848463124e-05,3.0,168.99927195411132,13.962253033379296,4.0,0.0015127522989012744,4.000192395860303e-05,3.0,178.94407014119065,13.073674848800568,4.0
1051,ERG5,2.0,0.0,4,0.0019719595503650067,2.592881856916271e-05,4.0,231.25,11.354147553500733,4.0,0.0017475890338305312,2.2152419238860625e-05,4.0,167.75,12.257650672131259,4.0,0.0015983351140238813,2.622203488522721e-05,4.0,147.25,12.284814474246918,4.0,0.0015138650600425687,3.949429099802469e-05,4.0,165.0,10.551461194229613,4.0,0.001926112312455627,2.536506455485309e-05,4.0,238.65270715844758,3.1871362833706076,3.0,0.0017930378895990938,7.068995754515009e-06,3.0,185.55275892801615,4.044353816779046,3.0,0.0016930708899878493,1.2005943004702572e-05,3.0,183.4657503875009,6.259279884697184,3.0,0.0015900472867401854,1.720758735632141e-05,3.0,199.67801946018162,4.666719595303521,3.0
1052,ERG6,2.0,0.0,4,0.0019457968550763312,0.00013529753270373208,4.0,269.5,16.782927833565473,4.0,0.0018283223336510563,0.000130610200928686,4.0,251.75,14.863265679744362,4.0,0.0016380579572182563,5.277288386526695e-05,4.0,290.75,40.82789079375356,4.0,0.0015746904956675813,5.529066268707924e-05,4.0,320.0,48.744230427815765,4.0,0.0017811591804145067,3.1132095597026185e-05,4.0,236.52413587458716,1.355246878086985,3.0,0.001666598364817295,2.273915490759124e-05,4.0,184.0287714659729,1.8250676520748426,3.0,0.0015581409656330613,1.3404745212396902e-05,4.0,182.82355943495676,3.267457432130494,3.0,0.0014522971792422187,2.4171193882750278e-05,4.0,199.3933819066575,3.5059223808672035,3.0
1053,ERG7,1.0,0.0,4,0.0016902612556791814,3.8682365275383095e-05,4.0,237.75,12.311918344975059,4.0,0.0017557848069004876,5.603086068542237e-05,4.0,195.0,16.35033129124096,4.0,0.0017800074983778502,0.0001152066492699041,4.0,183.5,19.416487838947596,4.0,0.00160210348537805,0.00016059099200388036,4.0,201.0,19.096247449870006,4.0,0.0018194184600248612,2.7888824348045362e-05,4.0,231.17358156163505,9.30998703420801,4.0,0.0017325176959944936,3.939161640837331e-05,4.0,183.24309096700637,14.395034713006037,4.0,0.0016122522813346162,2.723955333610619e-05,3.0,174.58865145575993,14.76448701571463,4.0,0.0014908679310326716,2.474636500445084e-05,3.0,188.85312025376243,13.541901342228595,4.0
1054,ERG8,5.0,0.0,4,0.0016597834956982875,2.5746412506545476e-05,4.0,227.5,2.64575131106459,4.0,0.0015450799088717686,2.0865597869224574e-05,4.0,177.0,4.082482904638627,4.0,0.0015986985877549688,3.578936586015978e-05,4.0,143.0,4.76095228569523,4.0,0.0015136560658909374,3.880971805431213e-05,4.0,155.5,3.0,4.0,0.0018199379899811767,2.73510821171364e-05,4.0,230.61092237904074,1.0535030185334326,3.0,0.0017231640590331034,1.6933436983588123e-06,3.0,180.03743195679218,3.6631231691314032,4.0,0.0016116504808757074,5.547893476418036e-06,3.0,171.68132488834155,4.6307348618933535,4.0,0.0015096704342992563,9.751852221519888e-06,3.0,185.54919407857258,2.6209578952856947,4.0
1055,ERG9,1.0,0.0,4,0.0016486777261501876,3.682815263306923e-05,4.0,222.0,4.32049379893857,4.0,0.001713420114336975,2.3357671275739937e-05,4.0,176.75,6.946221994724902,4.0,0.0016833825606164562,2.0073391039017894e-05,4.0,184.75,14.291605927956452,4.0,0.0014898891736634685,1.9442711506877895e-05,4.0,199.75,13.841363131329704,4.0,0.0018009357135058638,6.677090987387702e-05,4.0,239.85594140609268,1.2610218142318492,3.0,0.0016828528811446309,4.962708980606239e-05,4.0,185.77663552678797,5.128563657803006,4.0,0.0015695678707439034,2.623995953100121e-05,4.0,178.85206962564416,0.254544191071914,3.0,0.0014548839579233246,5.407229233942483e-06,3.0,191.08750413106293,3.744572786773366,4.0
1056,ERI1,3.0,0.0,4,0.0020273501118594373,0.0001432818038958945,4.0,250.75,27.15848547569127,4.0,0.0019727298425386438,0.0001569386993242199,4.0,229.25,20.00624902374255,4.0,0.001941941328673325,0.0001234408424301982,4.0,317.0,58.452259722500614,4.0,0.0016403117592528062,8.168985180355603e-05,4.0,342.25,64.5,4.0,0.0018401173498942178,4.4254602607063126e-05,4.0,237.61749118986717,12.036117451374864,4.0,0.0017277059934770681,4.155009806791759e-05,4.0,187.01469188058107,9.499413690240305,4.0,0.00157263867419434,2.8688280176765852e-05,4.0,177.59372179906262,8.59676052779877,4.0,0.0014936540232933207,1.851523214878552e-06,3.0,194.14038266385253,8.508879310421904,4.0
1057,ERJ5,15.0,0.0,4,0.0019568961518138376,0.0001932596811127332,4.0,298.5,37.67846422914112,4.0,0.0019019782187655687,0.00015975015262203662,4.0,269.5,32.9292170167062,4.0,0.0015623286669437873,0.00010541446320733667,4.0,351.0,65.56930176030039,4.0,0.0015212653228098,7.71701463413649e-05,4.0,379.75,80.17221048052332,4.0,0.0019535127033691972,0.00018258194003667938,4.0,257.42444375099865,24.516576275606607,4.0,0.0017960410511275995,0.0001457468119532861,4.0,205.9241294810853,19.34244121694021,4.0,0.001624494863821464,0.00012187746194380654,4.0,200.64332620808702,24.781511616100374,4.0,0.0015072047150956685,5.765184778026411e-05,3.0,211.82007822321785,26.064131838777232,4.0
1058,ERO1,15.0,0.0,4,0.0014556690777399125,4.4710995700838936e-05,4.0,209.25,2.9860788111948184,4.0,0.0015593584097081438,4.2707892790588924e-05,4.0,140.5,5.196152422706631,4.0,0.0013261455931627497,3.0044036358815256e-05,4.0,111.75,3.774917217635375,4.0,0.0013552565241653687,3.559444662837654e-05,4.0,121.5,2.516611478423582,4.0,0.0018063805135176754,5.6988010239530493e-05,4.0,216.92920891801722,0.8184875094450638,3.0,0.0016711090000546746,4.292513066935222e-05,4.0,167.20974892923124,5.828005337191728,4.0,0.001572028133259498,3.520420420743484e-05,4.0,163.46954237187808,2.1918574756333253,3.0,0.0014697066500697666,3.300365448248542e-05,4.0,177.61036753784165,1.018381437681147,3.0
1059,ERP1,15.0,0.0,4,0.0020162930624452063,0.00017277156166924858,4.0,272.75,34.082008939223826,4.0,0.0020581487779561753,0.00013798888629359268,4.0,217.5,31.522478751942504,4.0,0.0017712152940697501,4.9398768554384254e-05,4.0,221.5,49.41322360124531,4.0,0.001834464512902344,4.6883267274750866e-05,4.0,240.5,57.303286700386266,4.0,0.0018377933903252403,6.743100636697301e-05,4.0,221.92428083384436,12.088570561911256,4.0,0.0017321530136060344,4.513899020536276e-05,4.0,172.54318479104074,8.847112400688001,4.0,0.0016971619215725257,1.898206323214154e-05,3.0,162.13202775086836,12.894982360649857,4.0,0.0015785443644135153,1.4508702414521788e-05,3.0,175.11899644856618,15.234520894828004,4.0
